frame,u2_exact,u2_hd,u2_fd,u2_cs,u2_otis,err_hd,err_fd,err_cs,err_otis
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.078077234,-0.078077234,-0.078077234,-0.078077234,-0.078077234,0.0,0.0,0.0,0.0
2,-0.14980847,-0.14980847,-0.14980847,-0.14980847,-0.14980847,0.0,0.0,0.0,0.0
3,-0.21304388,-0.21304388,-0.21304388,-0.21304388,-0.21304388,0.0,0.0,0.0,0.0
4,-0.26850682,-0.26850682,-0.2685068,-0.26850682,-0.26850682,0.0,2.9802322e-08,0.0,0.0
5,-0.31761912,-0.31761912,-0.31761912,-0.31761912,-0.31761912,0.0,0.0,0.0,0.0
6,-0.36166254,-0.36166254,-0.36166254,-0.36166254,-0.36166254,0.0,0.0,0.0,0.0
7,-0.40163574,-0.40163574,-0.40163574,-0.40163574,-0.40163574,0.0,0.0,0.0,0.0
8,-0.43829232,-0.43829232,-0.43829232,-0.43829232,-0.43829232,0.0,0.0,0.0,0.0
9,-0.47220212,-0.47220212,-0.47220212,-0.47220212,-0.47220212,0.0,0.0,0.0,0.0
10,-0.5038023,-0.5038023,-0.5038023,-0.5038023,-0.5038023,0.0,0.0,0.0,0.0
11,-0.5334316,-0.5334316,-0.5334316,-0.5334316,-0.5334316,0.0,0.0,0.0,0.0
12,-0.5613602,-0.5613602,-0.5613602,-0.5613602,-0.5613602,0.0,0.0,0.0,0.0
13,-0.58780456,-0.58780456,-0.58780456,-0.58780456,-0.58780456,0.0,0.0,0.0,0.0
14,-0.6129415,-0.6129415,-0.6129415,-0.6129415,-0.6129415,0.0,0.0,0.0,0.0
15,-0.63691705,-0.63691705,-0.63691705,-0.63691705,-0.63691705,0.0,0.0,0.0,0.0
16,-0.6598534,-0.6598534,-0.6598534,-0.6598534,-0.6598534,0.0,0.0,0.0,0.0
17,-0.68185383,-0.68185383,-0.68185383,-0.68185383,-0.68185383,0.0,0.0,0.0,0.0
18,-0.70306677,-0.70306677,-0.7030667,-0.70306677,-0.70306677,0.0,5.9604645e-08,0.0,0.0
19,-0.72344446,-0.72344446,-0.72344446,-0.72344446,-0.72344446,0.0,0.0,0.0,0.0
20,-0.74310505,-0.74310505,-0.743105,-0.74310505,-0.74310505,0.0,5.9604645e-08,0.0,0.0
